square_id,latitude,longitude,avg_latency,std_latency,total_throughput,zone_avg_latency,zone_avg_upload,zone_avg_download,cluster
square_163208757248,-37.63183686666666,144.79691480000002,47.144999999999996,14.877321179068247,0.0,47.145,0.0,0.0,2
square_34359738369,-37.82624686666667,144.76537788888888,79.32466666666667,14.671974214885962,21.9,79.32466666666667,10.5,11.399999999999997,1
square_34359738370,-37.82697206060606,144.77258693939393,34.1435606060606,13.88027124460809,21.9,34.14356060606061,10.5,11.4,1
square_34359738371,-37.82761341176471,144.77991779411764,51.660000000000004,22.069474529931526,21.9,51.66,10.5,11.4,1
square_34359738372,-37.8269106797005,144.78652033693845,272.93725249584026,33.02071950688863,21.452655307560317,272.93725249584026,10.252537437603994,11.200117869956324,1
square_34359738374,-37.82794728897339,144.79447357794677,376.82576045627377,35.215027464782665,18.737262357414448,376.82576045627377,3.5091254752851713,15.228136882129276,4
square_34359738394,-37.820497291234354,144.78740076708408,198.87040053667263,16.52175936913824,25.70994040278399,198.87040053667263,9.304216815742397,16.405723587041592,1
square_34359738396,-37.82164625543697,144.7957923519317,279.41632351328633,17.89912177850913,21.25322608469505,279.41632351328633,5.8818233859287625,15.371402698766287,4
square_34359738398,-37.82211225,144.79797575,420.3125,11.483203671879352,20.515,420.3125,5.25,15.265,4
square_34359738429,-37.81207516020483,144.77129407461595,375.4419531821507,15.104943671842015,18.478500365764447,375.4419531821507,7.8961228968544255,10.582377468910025,4
square_34359738430,-37.81301753318584,144.78078860730088,115.13717367256638,17.10901323996346,26.985464601769912,115.13717367256638,9.326880530973453,17.658584070796458,1
square_34359738432,-37.813939827599434,144.78723354497643,128.56821860961983,17.45865739682824,26.15018781949333,128.5682186096198,10.075927467952228,16.0742603515411,1
square_34359738434,-37.815156521621624,144.79562994324323,345.14206756756755,26.87994102562636,18.73689189189189,345.14206756756755,7.402162162162163,11.33472972972973,4
square_34359738436,-37.81500911036036,144.80043213513514,353.07454954954954,24.242898733446477,19.836868709529845,353.07454954954954,6.927252252252253,12.90961645727759,4
square_34359738438,-37.812944805455274,144.81029572322504,121.7129462494986,17.664869677981464,28.572454873646212,121.7129462494986,12.61709185720016,15.95536301644605,1
square_34359738440,-37.81336787161608,144.81671503035275,106.408653609516,43.49516219856406,31.604003281378176,106.408653609516,13.699737489745694,17.904265791632486,1
square_42949672967,-37.807228755693586,144.76971059006212,197.7984109730849,18.161455598204995,23.358927560494305,197.79841097308488,8.891304347826088,14.46762321266822,1
square_42949672970,-37.806829287558124,144.7882011004081,72.96949772231186,17.031379099709678,29.998767271727008,72.96949772231186,11.7240533358641,18.274713935862913,1
square_42949672976,-37.80847917391304,144.80791407246377,31.954710144927535,9.991757729571784,21.572898550724638,31.954710144927535,9.282608695652174,12.290289855072462,1
square_42949672978,-37.806458796368354,144.81863671206224,96.03913748378729,26.429262703553015,33.73313827415694,96.03913748378729,13.237094682230868,20.49604359192607,1
square_42949672980,-37.803588824130884,144.82328835991822,71.77014314928425,35.05172071082486,24.504089979550102,71.77014314928425,11.50920245398773,12.994887525562373,1
square_42949673001,-37.7964154822695,144.75347727659573,116.21489361702127,17.553536829134057,40.67368794326241,116.21489361702127,12.367375886524822,28.30631205673759,1
square_42949673003,-37.79713834725849,144.75849764117868,132.3601174934726,25.35014075217789,36.05117493472585,132.3601174934726,13.647303245057811,22.403871689668033,1
square_42949673005,-37.797135202177294,144.76538774079833,208.37013176084326,24.077766697797106,34.09601889202091,208.3701317608433,10.35023846552618,23.74578042649473,1
square_42949673007,-37.7984448994839,144.77169726075203,179.92957606291472,24.173375119286465,26.488527951431557,179.92957606291472,7.543519292209388,18.945008659222168,1
square_42949673009,-37.79923969801788,144.7798089553051,274.12416731441897,22.365367279037912,30.59204497425185,274.12416731441897,10.098927322191994,20.49311765205985,1
square_42949673011,-37.79965213619583,144.78853325682184,93.22813623595505,18.8437212879329,31.201335228982746,93.22813623595508,12.567241573033709,18.634093655949037,1
square_42949673013,-37.797700301856764,144.79444914827585,151.03141047745356,13.538355457966992,21.543254641909815,151.03141047745356,9.756840848806366,11.786413793103447,1
square_42949673015,-37.79863427632039,144.80160125690801,160.35927159846102,14.142091805320923,24.038337613266222,160.35927159846102,7.350218607904862,16.688119005361358,1
square_42949673017,-37.799459271089724,144.80884273544174,178.13409779993125,26.476658499764085,26.861408989343417,178.13409779993123,9.242268820900652,17.61914016844276,1
square_42949673019,-37.79989973226545,144.8162389736842,389.07509407576913,20.35163479872157,18.418214296000983,389.07509407576913,8.225369310958557,10.192844985042427,4
square_42949673021,-37.80041452270827,144.82363534717192,199.53329850469024,27.01060961050406,25.619457788772987,199.53329850469024,11.757843410420731,13.861614378352256,1
square_42949673022,-37.800588879463504,144.82862624490508,217.78547639784009,25.373468399380982,25.083730002667217,217.7854763978401,10.520101027695524,14.563628974971694,1
square_42949673023,-37.79655338888889,144.83415327777777,46.25972222222222,14.048257601432804,30.08888888888889,46.25972222222222,14.0,16.08888888888889,1
square_51539607556,-37.7930382398736,144.75252284214307,202.22841065785695,23.57620083753529,32.84060552766357,202.22841065785695,10.679817581154838,22.160787946508727,1
square_51539607558,-37.793030869237334,144.75797493348037,196.5971201799943,23.530572901314358,33.13698517731529,196.5971201799943,11.207273050654525,21.929712126660768,1
square_51539607560,-37.79396598938303,144.76528478022885,200.13694128229326,21.94071892808065,29.105889530125634,200.1369412822933,10.37534269199009,18.730546838135545,1
square_51539607562,-37.79357015727054,144.77033220728774,169.35098100721896,20.939702172832785,28.202920610067892,169.350981007219,10.379082158817464,17.823838451250428,1
square_51539607566,-37.79298751726619,144.78869742008393,89.86812245203836,18.360073699632572,33.56092489602069,89.86812245203836,12.987202637889688,20.573722258130996,1
square_51539607569,-37.79323823790795,144.79387108158997,77.89493514644352,16.371073408602676,27.445818743462343,77.89493514644352,13.825043514644353,13.62077522881799,1
square_51539607571,-37.79191633777309,144.80185687769026,123.50539856249492,11.997521130921836,29.940774038998416,123.50539856249492,11.76004385608706,18.18073018291135,1
square_51539607573,-37.792411446423515,144.8095538992025,170.8580720965065,15.338774621708382,24.87629400797094,170.85807209650648,8.46830546897138,16.407988538999565,1
square_51539607575,-37.79212172940505,144.81618190628453,254.95767413467365,14.739189980186689,24.933027786550237,254.95767413467365,8.318524578476456,16.614503208073778,4
square_51539607577,-37.79273418764302,144.82264759330144,332.4273524720893,18.241788042939604,21.817876261994225,332.4273524720893,7.994805491990847,13.82307077000338,4
square_51539607579,-37.7937120033839,144.83142052012835,289.66393028004666,9.120203866592332,12.612959727337369,289.66393028004666,4.9379247374562425,7.6750349898811265,4
square_51539607580,-37.79108981616328,144.83834699588814,487.5464684883373,7.3072029247227785,14.306802299536017,487.54646848833727,3.8779620215311,10.428840278004914,4
square_51539607582,-37.79141005456853,144.8432007433087,400.0726990078449,8.91347348739558,17.65946416596966,400.0726990078449,4.25333640978311,13.40612775618655,4
square_51539607596,-37.78517897968989,144.7646753675475,195.16166739462764,14.136689595992454,18.614042303348164,195.16166739462764,8.388394846036253,10.225647457311911,4
square_51539607604,-37.78697430128756,144.718261583691,447.38903433476395,25.674318757175648,9.636207550965665,447.3890343347639,2.044557939914163,7.591649611051502,4
square_51539607606,-37.78348341701436,144.72343428821458,579.4212520545472,18.523089245453107,9.641615995995002,579.421252054547,2.6119762351271114,7.029639760867891,4
square_51539607609,-37.78496662712341,144.72908103239195,707.3399702810115,13.92987004082325,4.91815684913327,707.3399702810116,1.5486864185101816,3.3694704306230876,3
square_51539607612,-37.785509396445995,144.73461662344874,548.4369280264619,15.726484113873383,13.635184956004936,548.4369280264619,3.927392787027983,9.707792168976956,4
square_51539607616,-37.785957078746826,144.74933545187693,288.26323243014394,24.491389831555036,19.579453775490403,288.26323243014394,6.893053909116567,12.686399866373836,4
square_51539607618,-37.785726813331586,144.7575963749099,447.5985265779642,12.890520970535464,16.514029906098433,447.59852657796426,4.648186406239759,11.865843499858672,4
square_51539607619,-37.78528415161527,144.7711874592511,309.2915290014684,13.435282318920414,19.168837066067823,309.2915290014684,6.5223917033773855,12.646445362690434,4
square_51539607623,-37.78621772743731,144.78915606182673,229.51702249479496,16.258589015383077,25.235532653095863,229.51702249479496,8.819709115738437,16.41582353735743,1
square_51539607626,-37.785736140232345,144.79455277968196,140.4973391282854,13.177315119535024,27.57821399214437,140.4973391282854,10.548105792205652,17.03010819993872,1
square_51539607629,-37.78582711719199,144.80154410408542,109.73171616264945,14.68972945396021,34.043346655524736,109.73171616264943,14.736132600217378,19.30721405530736,1
square_51539607631,-37.786622039583236,144.8095320370715,131.13442508953904,13.737544803520635,32.39545124555212,131.13442508953904,12.878998558072468,19.51645268747965,1
square_51539607633,-37.786700546863905,144.81562184406312,219.6501429980276,15.523674062301497,26.858069508906556,219.6501429980276,8.24678579881657,18.61128371008999,1
square_51539607635,-37.78684732025598,144.82204923267946,331.819317090985,16.504395178440518,22.395013937889104,331.81931709098495,7.112355314412911,15.282658623476191,4
square_60129542144,-37.786970486756,144.83021649828606,293.6691336865067,11.69009829066113,17.734990225245404,293.6691336865067,6.04990339669679,11.685086828548611,4
square_60129542146,-37.786744248693324,144.8379010957822,351.48542755560953,8.722538414575698,19.510502498205224,351.4854275556096,7.015597698507961,12.49490479969726,4
square_60129542148,-37.78606719290302,144.84338290597032,401.68337369695695,8.744371856156489,22.42020476861114,401.68337369695695,6.708688796462041,15.7115159721491,4
square_60129542170,-37.78157629348023,144.72350130052376,416.4898979591837,19.477135359808283,19.810246008386763,416.4898979591837,5.70757156402384,14.102674444362924,4
square_60129542173,-37.781853201621075,144.72585980851065,750.5181104356636,13.94981844477031,2.618368952634245,750.5181104356636,0.760435663627153,1.857933289007092,3
square_60129542176,-37.77857196129284,144.7369513191711,241.09174377687995,22.92394209886821,27.12741192482976,241.09174377688,8.875452886745732,18.251959038084024,1
